INFO:root:Using Tensorboard, logs will be saved in workspace/nanodet_m\logs
INFO:numexpr.utils:Note: NumExpr detected 12 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
INFO:numexpr.utils:NumExpr defaulting to 8 threads.
INFO:root:Creating model...
INFO:root:Setting up data...
INFO:root:Training batch size: 64
INFO:root:loaded C:/Users/24525/Desktop/NanoDet-PyTorch-main/tools/workspace/nanodet_m/model_best/model_best.pth, epoch 30
INFO:root:Starting training...
INFO:root:Start warming up...
INFO:root:warmup|Iter(173/300)| lr:8.67e-02| loss_qfl:0.0211| loss_bbox:0.0678| loss_dfl:0.1332| 
INFO:root:warmup|Iter(177/300)| lr:8.83e-02| loss_qfl:0.0194| loss_bbox:0.0694| loss_dfl:0.1334| 
INFO:root:warmup|Iter(181/300)| lr:9.00e-02| loss_qfl:0.0192| loss_bbox:0.0702| loss_dfl:0.1337| 
INFO:root:warmup|Iter(185/300)| lr:9.17e-02| loss_qfl:0.0202| loss_bbox:0.0710| loss_dfl:0.1341| 
INFO:root:warmup|Iter(189/300)| lr:9.34e-02| loss_qfl:0.0231| loss_bbox:0.0726| loss_dfl:0.1342| 
INFO:root:warmup|Iter(193/300)| lr:9.51e-02| loss_qfl:0.0247| loss_bbox:0.0783| loss_dfl:0.1338| 
INFO:root:warmup|Iter(197/300)| lr:9.67e-02| loss_qfl:0.0234| loss_bbox:0.0800| loss_dfl:0.1335| 
INFO:root:warmup|Iter(201/300)| lr:9.84e-02| loss_qfl:0.0255| loss_bbox:0.0773| loss_dfl:0.1329| 
INFO:root:warmup|Iter(205/300)| lr:1.00e-01| loss_qfl:0.0220| loss_bbox:0.0754| loss_dfl:0.1337| 
INFO:root:warmup|Iter(209/300)| lr:1.02e-01| loss_qfl:0.0225| loss_bbox:0.0775| loss_dfl:0.1345| 
INFO:root:warmup|Iter(213/300)| lr:1.03e-01| loss_qfl:0.0198| loss_bbox:0.0776| loss_dfl:0.1344| 
INFO:root:warmup|Iter(217/300)| lr:1.05e-01| loss_qfl:0.0182| loss_bbox:0.0757| loss_dfl:0.1340| 
INFO:root:warmup|Iter(221/300)| lr:1.07e-01| loss_qfl:0.0189| loss_bbox:0.0762| loss_dfl:0.1338| 
INFO:root:warmup|Iter(225/300)| lr:1.09e-01| loss_qfl:0.0213| loss_bbox:0.0769| loss_dfl:0.1338| 
INFO:root:warmup|Iter(229/300)| lr:1.10e-01| loss_qfl:0.0205| loss_bbox:0.0765| loss_dfl:0.1332| 
INFO:root:warmup|Iter(233/300)| lr:1.12e-01| loss_qfl:0.0229| loss_bbox:0.0771| loss_dfl:0.1337| 
INFO:root:warmup|Iter(237/300)| lr:1.14e-01| loss_qfl:0.0215| loss_bbox:0.0781| loss_dfl:0.1335| 
INFO:root:warmup|Iter(241/300)| lr:1.15e-01| loss_qfl:0.0214| loss_bbox:0.0851| loss_dfl:0.1343| 
INFO:root:warmup|Iter(245/300)| lr:1.17e-01| loss_qfl:0.0190| loss_bbox:0.0846| loss_dfl:0.1338| 
INFO:root:warmup|Iter(249/300)| lr:1.19e-01| loss_qfl:0.0179| loss_bbox:0.0862| loss_dfl:0.1342| 
